Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Fri Dec  1 15:28:04 2023,Tomeco,Copiulemu,17.666666666666668,23.39,True,79.43773584905661
Fri Dec  1 15:28:04 2023,Copiulemu,Tomeco,15.35,21.461,True,83.88664495114007
Fri Dec  1 15:28:04 2023,Tomeco,Copiulemu,17.183333333333334,23.39,False,81.6721629485936
Fri Dec  1 15:28:04 2023,Copiulemu,Tomeco,15.0,21.461,False,85.844
