Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Fri Nov  4 17:38:10 2022,Tomeco,Copiulemu,0.0,0.0,True,
Fri Nov  4 17:38:10 2022,Copiulemu,Tomeco,0.0,0.0,True,
Fri Nov  4 17:38:10 2022,Tomeco,Copiulemu,0.0,0.0,False,
Fri Nov  4 17:38:10 2022,Copiulemu,Tomeco,0.0,0.0,False,
