Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Tue Sep 12 20:28:14 2023,Tomeco,Copiulemu,17.5,23.39,True,80.19428571428571
Tue Sep 12 20:28:14 2023,Copiulemu,Tomeco,15.566666666666666,22.002,True,84.80428265524625
Tue Sep 12 20:28:14 2023,Tomeco,Copiulemu,17.5,23.39,False,80.19428571428571
Tue Sep 12 20:28:14 2023,Copiulemu,Tomeco,15.0,22.002,False,88.008
