Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Sun Dec  4 13:31:20 2022,Tomeco,Copiulemu,0.0,0.0,True,
Sun Dec  4 13:31:20 2022,Copiulemu,Tomeco,0.0,0.0,True,
Sun Dec  4 13:31:20 2022,Tomeco,Copiulemu,0.0,0.0,False,
Sun Dec  4 13:31:20 2022,Copiulemu,Tomeco,0.0,0.0,False,
