Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Fri Oct  4 21:29:26 2024,Tomeco,Copiulemu,18.883333333333333,23.48,True,74.60547219770521
Fri Oct  4 21:29:26 2024,Copiulemu,Tomeco,15.8,22.002,True,83.5518987341772
Fri Oct  4 21:29:26 2024,Tomeco,Copiulemu,18.866666666666667,23.48,False,74.67137809187278
Fri Oct  4 21:29:26 2024,Copiulemu,Tomeco,15.4,22.002,False,85.72207792207791
