Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Thu Feb  8 12:41:52 2024,Tomeco,Copiulemu,18.233333333333334,23.48,True,77.26508226691041
Thu Feb  8 12:41:52 2024,Copiulemu,Tomeco,16.366666666666667,22.002,True,80.65906313645621
Thu Feb  8 12:41:52 2024,Tomeco,Copiulemu,17.85,23.48,False,78.92436974789915
Thu Feb  8 12:41:52 2024,Copiulemu,Tomeco,15.85,22.002,False,83.28832807570977
