Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Mon Aug  8 11:30:50 2022,Tomeco,Copiulemu,16.816666666666666,23.39,True,83.45292368681864
Mon Aug  8 11:30:50 2022,Copiulemu,Tomeco,14.683333333333334,22.002,True,89.90601589103291
Mon Aug  8 11:30:50 2022,Tomeco,Copiulemu,16.45,23.39,False,85.3130699088146
Mon Aug  8 11:30:50 2022,Copiulemu,Tomeco,14.616666666666667,22.002,False,90.31607753705815
