Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Wed Oct  9 18:40:00 2024,Tomeco,Copiulemu,18.066666666666666,23.48,True,77.97785977859779
Wed Oct  9 18:40:00 2024,Copiulemu,Tomeco,15.1,22.002,True,87.4251655629139
Wed Oct  9 18:40:00 2024,Tomeco,Copiulemu,18.1,23.48,False,77.8342541436464
Wed Oct  9 18:40:00 2024,Copiulemu,Tomeco,15.05,22.002,False,87.71561461794019
