Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Thu May 26 20:37:52 2022,Tomeco,Copiulemu,16.95,23.39,True,82.79646017699116
Thu May 26 20:37:52 2022,Copiulemu,Tomeco,15.45,21.461,True,83.34368932038834
Thu May 26 20:37:52 2022,Tomeco,Copiulemu,16.883333333333333,23.39,False,83.12339585389932
Thu May 26 20:37:52 2022,Copiulemu,Tomeco,15.433333333333334,21.461,False,83.43369330453562
