Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Wed Aug 31 14:34:47 2022,Tomeco,Copiulemu,17.1,23.39,True,82.07017543859648
Wed Aug 31 14:34:47 2022,Copiulemu,Tomeco,15.033333333333333,22.002,True,87.81286031042129
Wed Aug 31 14:34:47 2022,Tomeco,Copiulemu,17.05,23.39,False,82.3108504398827
Wed Aug 31 14:34:47 2022,Copiulemu,Tomeco,14.6,22.002,False,90.41917808219178
