Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Sat Feb 24 04:28:47 2024,Tomeco,Copiulemu,18.366666666666667,23.48,True,76.70417422867514
Sat Feb 24 04:28:47 2024,Copiulemu,Tomeco,16.55,22.002,True,79.76555891238671
Sat Feb 24 04:28:47 2024,Tomeco,Copiulemu,18.35,23.48,False,76.77384196185285
Sat Feb 24 04:28:47 2024,Copiulemu,Tomeco,16.166666666666668,22.002,False,81.65690721649483
