Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Sun Oct 20 23:30:43 2024,Tomeco,Copiulemu,17.9,23.512,True,78.81117318435756
Sun Oct 20 23:30:43 2024,Copiulemu,Tomeco,15.55,22.002,True,84.8951768488746
Sun Oct 20 23:30:43 2024,Tomeco,Copiulemu,17.9,23.512,False,78.81117318435756
Sun Oct 20 23:30:43 2024,Copiulemu,Tomeco,15.55,22.002,False,84.8951768488746
