Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Sun Mar 17 12:40:23 2024,Tomeco,Copiulemu,18.066666666666666,23.48,True,77.97785977859779
Sun Mar 17 12:40:23 2024,Copiulemu,Tomeco,16.366666666666667,22.002,True,80.65906313645621
Sun Mar 17 12:40:23 2024,Tomeco,Copiulemu,17.85,23.48,False,78.92436974789915
Sun Mar 17 12:40:23 2024,Copiulemu,Tomeco,16.366666666666667,22.002,False,80.65906313645621
