Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Wed Jul 20 06:43:02 2022,Tomeco,Copiulemu,17.616666666666667,23.39,True,79.6631977294229
Wed Jul 20 06:43:02 2022,Copiulemu,Tomeco,15.916666666666666,22.002,True,82.93947643979057
Wed Jul 20 06:43:02 2022,Tomeco,Copiulemu,17.633333333333333,23.39,False,79.58790170132326
Wed Jul 20 06:43:02 2022,Copiulemu,Tomeco,15.916666666666666,22.002,False,82.93947643979057
