Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Sun Apr 28 13:28:03 2024,Tomeco,Copiulemu,19.833333333333332,23.48,True,71.03193277310925
Sun Apr 28 13:28:03 2024,Copiulemu,Tomeco,15.5,22.002,True,85.1690322580645
Sun Apr 28 13:28:03 2024,Tomeco,Copiulemu,17.45,23.48,False,80.73352435530086
Sun Apr 28 13:28:03 2024,Copiulemu,Tomeco,15.383333333333333,22.002,False,85.81495124593715
