Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Thu Dec  8 13:34:34 2022,Tomeco,Copiulemu,0.0,0.0,True,
Thu Dec  8 13:34:34 2022,Copiulemu,Tomeco,0.0,0.0,True,
Thu Dec  8 13:34:34 2022,Tomeco,Copiulemu,0.0,0.0,False,
Thu Dec  8 13:34:34 2022,Copiulemu,Tomeco,0.0,0.0,False,
