Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Wed Oct 26 11:33:20 2022,Tomeco,Copiulemu,0.0,0.0,True,
Wed Oct 26 11:33:20 2022,Copiulemu,Tomeco,0.0,0.0,True,
Wed Oct 26 11:33:20 2022,Tomeco,Copiulemu,0.0,0.0,False,
Wed Oct 26 11:33:20 2022,Copiulemu,Tomeco,0.0,0.0,False,
