Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Thu Jan  4 12:44:34 2024,Tomeco,Copiulemu,18.033333333333335,23.48,True,78.12199630314232
Thu Jan  4 12:44:34 2024,Copiulemu,Tomeco,15.116666666666667,22.002,True,87.328776185226
Thu Jan  4 12:44:34 2024,Tomeco,Copiulemu,17.966666666666665,23.48,False,78.41187384044528
Thu Jan  4 12:44:34 2024,Copiulemu,Tomeco,15.116666666666667,22.002,False,87.328776185226
