Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Sun Sep 15 15:30:02 2024,Tomeco,Copiulemu,17.533333333333335,23.512,True,80.4593155893536
Sun Sep 15 15:30:02 2024,Copiulemu,Tomeco,16.066666666666666,22.002,True,82.16514522821576
Sun Sep 15 15:30:02 2024,Tomeco,Copiulemu,17.166666666666668,23.512,False,82.1778640776699
Sun Sep 15 15:30:02 2024,Copiulemu,Tomeco,15.566666666666666,22.002,False,84.80428265524625
