Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Fri Apr  5 15:28:07 2024,Tomeco,Copiulemu,17.916666666666668,23.48,True,78.63069767441861
Fri Apr  5 15:28:07 2024,Copiulemu,Tomeco,16.416666666666668,22.002,True,80.41340101522842
Fri Apr  5 15:28:07 2024,Tomeco,Copiulemu,17.916666666666668,23.48,False,78.63069767441861
Fri Apr  5 15:28:07 2024,Copiulemu,Tomeco,15.45,22.002,False,85.44466019417474
