Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Sat Jan  6 13:28:03 2024,Tomeco,Copiulemu,17.466666666666665,23.48,True,80.65648854961833
Sat Jan  6 13:28:03 2024,Copiulemu,Tomeco,15.833333333333334,22.002,True,83.37599999999999
Sat Jan  6 13:28:03 2024,Tomeco,Copiulemu,17.466666666666665,23.48,False,80.65648854961833
Sat Jan  6 13:28:03 2024,Copiulemu,Tomeco,15.683333333333334,22.002,False,84.17343251859724
