Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Sat Oct 22 22:42:28 2022,Tomeco,Copiulemu,0.0,0.0,True,
Sat Oct 22 22:42:28 2022,Copiulemu,Tomeco,0.0,0.0,True,
Sat Oct 22 22:42:28 2022,Tomeco,Copiulemu,0.0,0.0,False,
Sat Oct 22 22:42:28 2022,Copiulemu,Tomeco,0.0,0.0,False,
