Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Fri Jan 26 09:28:08 2024,Tomeco,Copiulemu,17.716666666666665,23.48,True,79.51834430856069
Fri Jan 26 09:28:08 2024,Copiulemu,Tomeco,15.1,22.002,True,87.4251655629139
Fri Jan 26 09:28:08 2024,Tomeco,Copiulemu,17.716666666666665,23.48,False,79.51834430856069
Fri Jan 26 09:28:08 2024,Copiulemu,Tomeco,14.95,22.002,False,88.30234113712375
