Fecha,From,To,Tiempo (min),Distancia (km),Real Time,Velocidad promedia
Mon Jun 17 04:34:57 2024,Tomeco,Copiulemu,17.983333333333334,23.48,True,78.33920296570899
Mon Jun 17 04:34:57 2024,Copiulemu,Tomeco,15.616666666666667,22.002,True,84.53276414087513
Mon Jun 17 04:34:57 2024,Tomeco,Copiulemu,17.983333333333334,23.48,False,78.33920296570899
Mon Jun 17 04:34:57 2024,Copiulemu,Tomeco,15.616666666666667,22.002,False,84.53276414087513
